sample_id,method,selection_reason,boundary_channel,original_class,n_samples,n_trials_total,n_class_changes,class_change_rate,class_change_rate_ci95_low,class_change_rate_ci95_high,mean_abs_index_change,median_abs_index_change,p95_abs_index_change,max_abs_index_change,n_comparable_for_direction,n_moved_better,n_moved_worse,prob_moved_better,prob_moved_worse,prob_moved_better_ci95_low,prob_moved_better_ci95_high,prob_moved_worse_ci95_low,prob_moved_worse_ci95_high
boundary_pm2_5_2026-07-16T05:50:00+03:00,WEIGHTED_MEAN,boundary_adjacent,pm2_5,Favorable,1,30,3,0.1,0.03459925995971615,0.25621441315266624,5.1710425101500785,5.926255462365578,7.3424442260153056,10.059915005287017,30,0,3,0.0,0.1,0.0,0.113517091390478,0.03459925995971615,0.25621441315266624
boundary_pm2_5_2026-07-16T06:15:00+03:00,CRISP_CLASS_MAX,boundary_adjacent,pm2_5,Favorable,1,30,18,0.6,0.42320052498273836,0.7540960567391659,15.0,25.0,25.0,25.0,30,0,18,0.0,0.6,0.0,0.113517091390478,0.42320052498273836,0.7540960567391659
boundary_pm2_5_2026-07-16T06:15:00+03:00,FUZZY_COMPONENT_MAX,boundary_adjacent,pm2_5,Acceptable,1,30,12,0.4,0.24590394326083403,0.5767994750172616,8.605836958343824,10.3021869208373,12.710707898078745,12.710707898078745,30,12,0,0.4,0.0,0.24590394326083403,0.5767994750172616,0.0,0.113517091390478
boundary_pm2_5_2026-07-16T06:15:00+03:00,PROPOSED_HFIS,boundary_adjacent,pm2_5,Acceptable,1,30,12,0.4,0.24590394326083403,0.5767994750172616,8.57992032273006,10.141956051193539,12.710707898078745,12.710707898078745,30,12,0,0.4,0.0,0.24590394326083403,0.5767994750172616,0.0,0.113517091390478
boundary_pm2_5_2026-07-16T06:15:00+03:00,WEIGHTED_MEAN,boundary_adjacent,pm2_5,Favorable,1,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695,4.664311643563787,5.393519827943132,8.06199110633192,8.833249098497138,30,0,4,0.0,0.13333333333333333,0.0,0.113517091390478,0.05309569424218104,0.2968168394441695
boundary_pm2_5_2026-07-16T06:20:00+03:00,CRISP_CLASS_MAX,boundary_adjacent,pm2_5,Acceptable,1,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,11.666666666666666,0.0,25.0,25.0,30,14,0,0.4666666666666667,0.0,0.30232127224128236,0.6385798671847496,0.0,0.113517091390478
boundary_pm2_5_2026-07-16T06:20:00+03:00,FUZZY_COMPONENT_MAX,boundary_adjacent,pm2_5,Acceptable,1,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,8.460058373183562,10.703863956706801,12.949246630695573,12.949246630695573,30,14,0,0.4666666666666667,0.0,0.30232127224128236,0.6385798671847496,0.0,0.113517091390478
boundary_pm2_5_2026-07-16T06:20:00+03:00,PROPOSED_HFIS,boundary_adjacent,pm2_5,Acceptable,1,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,8.460058373183562,10.703863956706801,12.949246630695573,12.949246630695573,30,14,0,0.4666666666666667,0.0,0.30232127224128236,0.6385798671847496,0.0,0.113517091390478
boundary_pm2_5_2026-07-16T06:20:00+03:00,WEIGHTED_MEAN,boundary_adjacent,pm2_5,Favorable,1,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,4.402526724477828,5.351931978353402,6.474623315347785,6.565054710480606,30,0,1,0.0,0.03333333333333333,0.0,0.113517091390478,0.0059084379948573795,0.16670751396958874
random_2026-07-15T13:10:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091,1.6666666666666667,0.0,13.749999999999929,25.0,30,0,2,0.0,0.06666666666666667,0.0,0.113517091390478,0.01847663532769335,0.21323817721072091
random_2026-07-15T13:10:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091,2.9202391816111115,0.0,12.834444430469185,15.342245613942033,30,0,2,0.0,0.06666666666666667,0.0,0.113517091390478,0.01847663532769335,0.21323817721072091
random_2026-07-15T13:10:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091,2.9202391816111115,0.0,12.834444430469185,15.342245613942033,30,0,2,0.0,0.06666666666666667,0.0,0.113517091390478,0.01847663532769335,0.21323817721072091
random_2026-07-15T13:10:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,1.4601195908055558,0.0,6.417222215234593,7.671122806971017,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-17T14:10:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,0.8333333333333334,0.0,0.0,25.0,30,0,1,0.0,0.03333333333333333,0.0,0.113517091390478,0.0059084379948573795,0.16670751396958874
random_2026-07-17T14:10:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,2.4442882588115955,0.0,11.987550745006777,15.461434538446788,30,0,1,0.0,0.03333333333333333,0.0,0.113517091390478,0.0059084379948573795,0.16670751396958874
