computed_ts,window_minutes,completeness_status,index_value,index_class,dominant_component,co_dominant_components,worst_component_class,largest_component_score,dominance_reason,rule_level_contributors,n_rules_fired
2026-07-15 22:15:00+03:00,15,OK,73.28129395561348,Degraded,M,M,Degraded,73.28129395561348,unique_max_firing_rule,M,4
2026-07-15 22:20:00+03:00,15,OK,76.16670781893055,Critical,M,M,Critical,76.16670781893055,unique_max_firing_rule,M,2
2026-07-15 22:25:00+03:00,15,OK,87.35121916643038,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,M,2
2026-07-15 22:30:00+03:00,15,OK,87.32870512427125,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,M,2
2026-07-15 22:35:00+03:00,15,PARTIAL,74.04600420869603,Degraded,M,M,Degraded,74.04600420869603,unique_max_firing_rule,M,2
2026-07-15 22:40:00+03:00,15,PARTIAL,72.49665534206137,Degraded,M,M,Degraded,72.49665534206137,unique_max_firing_rule,M,2
2026-07-15 22:45:00+03:00,15,PARTIAL,71.48402413976099,Degraded,M,M,Degraded,71.48402413976099,unique_max_firing_rule,M,2
2026-07-15 22:50:00+03:00,15,PARTIAL,70.25548814092926,Degraded,M,M,Degraded,70.25548814092926,unique_max_firing_rule,M,2
2026-07-15 22:55:00+03:00,15,PARTIAL,69.4022742058524,Degraded,M,M,Degraded,69.4022742058524,unique_max_firing_rule,M,2
2026-07-15 23:00:00+03:00,15,PARTIAL,68.14052668471979,Degraded,M,M,Degraded,68.14052668471979,unique_max_firing_rule,M,2
2026-07-15 23:05:00+03:00,15,PARTIAL,67.30671343414997,Degraded,M,M,Degraded,67.30671343414997,unique_max_firing_rule,M,2
2026-07-15 23:10:00+03:00,15,PARTIAL,66.24155904196584,Degraded,M,M,Degraded,66.24155904196584,unique_max_firing_rule,M,2
2026-07-15 23:15:00+03:00,15,PARTIAL,65.63400973729854,Degraded,M,M,Degraded,65.63400973729854,unique_max_firing_rule,M,2
2026-07-15 23:20:00+03:00,15,PARTIAL,65.4050183135597,Degraded,M,M,Degraded,65.4050183135597,unique_max_firing_rule,M,2
2026-07-15 23:25:00+03:00,15,PARTIAL,65.55200206973383,Degraded,M,M,Degraded,65.55200206973383,unique_max_firing_rule,M,2
2026-07-15 23:30:00+03:00,15,OK,87.49021364207601,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,M,2
2026-07-15 23:35:00+03:00,15,OK,87.49179160120364,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,M,2
2026-07-15 23:40:00+03:00,15,OK,87.51304369966755,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,M,4
2026-07-15 23:45:00+03:00,15,OK,87.54029283904154,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,M,2
2026-07-15 23:50:00+03:00,15,OK,87.3275356109104,Critical,A,A,Critical,87.3275356109104,unique_max_firing_rule,A,1
2026-07-15 23:55:00+03:00,15,OK,87.5265103826877,Critical,A,A,Critical,87.5265103826877,unique_max_firing_rule,A,2
2026-07-16 00:00:00+03:00,15,OK,63.421106139086476,Degraded,A,A,Degraded,63.00253627049982,unique_max_firing_rule,A,4
2026-07-16 00:05:00+03:00,15,OK,63.97083697728981,Degraded,V,V,Degraded,63.504256409573934,unique_max_firing_rule,V,4
2026-07-16 00:10:00+03:00,15,OK,63.47942079039108,Degraded,V,V,Degraded,63.389179581402644,unique_max_firing_rule,V,4
2026-07-16 00:15:00+03:00,15,OK,62.68957686309511,Degraded,M,M,Degraded,62.68957686309511,unique_max_firing_rule,M,2
2026-07-16 00:20:00+03:00,15,OK,62.5,Degraded,A,A;M;V,Degraded,62.5,co_dominant_tie,A;M;V,1
2026-07-16 00:25:00+03:00,15,OK,62.499999999999986,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,4
2026-07-16 00:30:00+03:00,15,OK,62.500000000000014,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,4
2026-07-16 00:35:00+03:00,15,OK,62.50000000000001,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,4
2026-07-16 00:40:00+03:00,15,OK,62.500000000000014,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 00:45:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 00:50:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 00:55:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 01:00:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 01:05:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 01:10:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 01:15:00+03:00,15,OK,62.499999999999986,Degraded,V,V,Degraded,62.5,unique_max_firing_rule,V,2
2026-07-16 01:20:00+03:00,15,OK,62.499999999999986,Degraded,V,V,Degraded,62.5,unique_max_firing_rule,V,2
2026-07-16 01:25:00+03:00,15,OK,60.91292104960921,Degraded,V,V,Degraded,61.61375494228862,unique_max_firing_rule,V,4
2026-07-16 01:30:00+03:00,15,OK,59.46507549926874,Degraded,V,V,Degraded,60.2880658436209,unique_max_firing_rule,V,4
2026-07-16 01:35:00+03:00,15,OK,58.76084995686141,Degraded,V,V,Degraded,59.12544388471365,unique_max_firing_rule,V,4
2026-07-16 01:40:00+03:00,15,OK,58.12673084531162,Degraded,M,M,Degraded,58.12673084531162,unique_max_firing_rule,M,4
2026-07-16 01:45:00+03:00,15,OK,57.30719857805935,Degraded,M,M,Degraded,57.30719857805935,unique_max_firing_rule,M,8
2026-07-16 01:50:00+03:00,15,OK,56.38213986496461,Degraded,M,M,Degraded,56.38213986496461,unique_max_firing_rule,M,4
2026-07-16 01:55:00+03:00,15,OK,55.2653334383121,Degraded,M,M,Degraded,55.2653334383121,unique_max_firing_rule,M,4
2026-07-16 02:00:00+03:00,15,OK,54.037396280681534,Degraded,M,M,Degraded,54.037396280681534,unique_max_firing_rule,M,4
2026-07-16 02:05:00+03:00,15,OK,53.034725107892214,Degraded,M,M,Degraded,53.034725107892214,unique_max_firing_rule,M,4
2026-07-16 02:10:00+03:00,15,OK,52.158725174660866,Degraded,M,M,Degraded,52.158725174660866,unique_max_firing_rule,M,4
2026-07-16 02:15:00+03:00,15,OK,51.316051909664495,Degraded,M,M,Degraded,51.316051909664495,unique_max_firing_rule,M,4
2026-07-16 02:20:00+03:00,15,OK,50.31049607467614,Degraded,M,M,Degraded,50.31049607467614,unique_max_firing_rule,M,4
2026-07-16 02:25:00+03:00,15,OK,49.338060074725114,Acceptable,M,M,Acceptable,49.338060074725114,unique_max_firing_rule,M,4
2026-07-16 02:30:00+03:00,15,OK,48.43038769423935,Acceptable,M,M,Acceptable,48.43038769423935,unique_max_firing_rule,M,4
2026-07-16 02:35:00+03:00,15,OK,47.66939796869672,Acceptable,M,M,Acceptable,47.66939796869672,unique_max_firing_rule,M,4
2026-07-16 02:40:00+03:00,15,OK,46.89146297568801,Acceptable,M,M,Acceptable,46.89146297568801,unique_max_firing_rule,M,4
2026-07-16 02:45:00+03:00,15,OK,46.003747305804886,Acceptable,M,M,Acceptable,46.003747305804886,unique_max_firing_rule,M,4
2026-07-16 02:50:00+03:00,15,OK,45.050589449464034,Acceptable,A,A,Acceptable,45.048173727118716,unique_max_firing_rule,A,4
2026-07-16 02:55:00+03:00,15,OK,44.561316998331215,Acceptable,A,A,Acceptable,44.02428373488804,unique_max_firing_rule,A,4
2026-07-16 03:00:00+03:00,15,OK,43.56941476757918,Acceptable,A,A,Acceptable,42.98485122621211,unique_max_firing_rule,A,4
2026-07-16 03:05:00+03:00,15,OK,42.61094181980234,Acceptable,A,A,Acceptable,41.97376227833065,unique_max_firing_rule,A,4
2026-07-16 03:10:00+03:00,15,OK,41.87249170472608,Acceptable,A,A,Acceptable,41.12670243499756,unique_max_firing_rule,A,4
2026-07-16 03:15:00+03:00,15,OK,41.132788355130224,Acceptable,A,A,Acceptable,40.409418612342186,unique_max_firing_rule,A,4
2026-07-16 03:20:00+03:00,15,OK,40.597803923512274,Acceptable,A,A,Acceptable,39.80565318351883,unique_max_firing_rule,A,4
2026-07-16 03:25:00+03:00,15,OK,39.78696875188702,Acceptable,A,A,Acceptable,39.22553225372983,unique_max_firing_rule,A,4
2026-07-16 03:30:00+03:00,15,OK,39.061624442762565,Acceptable,A,A,Acceptable,38.63500418710365,unique_max_firing_rule,A,4
2026-07-16 03:35:00+03:00,15,OK,38.256707344586324,Acceptable,A,A,Acceptable,38.01677651288205,unique_max_firing_rule,A,4
2026-07-16 03:40:00+03:00,15,OK,37.59630449013176,Acceptable,A,A,Acceptable,37.56036514036057,unique_max_firing_rule,A,4
2026-07-16 03:45:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 03:50:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 03:55:00+03:00,15,OK,37.500000000000014,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:00:00+03:00,15,OK,37.500000000000014,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:05:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:10:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:15:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:20:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:25:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 04:30:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:35:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:40:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:45:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 04:50:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 04:55:00+03:00,15,OK,37.5,Acceptable,M,M,Acceptable,37.5,unique_max_firing_rule,M,2
2026-07-16 05:00:00+03:00,15,OK,37.50000000000001,Acceptable,M,M,Acceptable,37.50000000000001,unique_max_firing_rule,M,2
2026-07-16 05:05:00+03:00,15,OK,37.5,Acceptable,M,M,Acceptable,37.5,unique_max_firing_rule,M,2
2026-07-16 05:10:00+03:00,15,OK,37.5,Acceptable,M,M,Acceptable,37.5,unique_max_firing_rule,M,2
2026-07-16 05:15:00+03:00,15,OK,37.5,Acceptable,M,M,Acceptable,37.5,unique_max_firing_rule,M,2
2026-07-16 05:20:00+03:00,15,OK,37.50000000000001,Acceptable,M,M,Acceptable,37.50000000000001,unique_max_firing_rule,M,2
2026-07-16 05:25:00+03:00,15,OK,37.5,Acceptable,M,M,Acceptable,37.5,unique_max_firing_rule,M,2
2026-07-16 05:30:00+03:00,15,OK,37.49999999999999,Acceptable,M,M,Acceptable,37.49999999999999,unique_max_firing_rule,M,2
2026-07-16 05:35:00+03:00,15,OK,37.49999999999999,Acceptable,M,M,Acceptable,37.49999999999999,unique_max_firing_rule,M,2
2026-07-16 05:40:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 05:45:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 05:50:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 05:55:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:00:00+03:00,15,OK,37.499999999999986,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:05:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 06:10:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:15:00+03:00,15,OK,37.500000000000014,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:20:00+03:00,15,OK,37.500000000000014,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 06:25:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:30:00+03:00,15,OK,37.500000000000014,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:35:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 06:40:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:45:00+03:00,15,OK,37.49999999999999,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:50:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 06:55:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 07:00:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 07:05:00+03:00,15,OK,37.5,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 07:10:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 07:15:00+03:00,15,OK,37.50000000000002,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 07:20:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 07:25:00+03:00,15,OK,37.499999999999986,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 07:30:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 07:35:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 07:40:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 07:45:00+03:00,15,OK,37.5,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 07:50:00+03:00,15,OK,37.499999999999986,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 07:55:00+03:00,15,OK,37.50000000000001,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 08:00:00+03:00,15,OK,37.5,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 08:05:00+03:00,15,OK,37.499999999999986,Acceptable,A,A,Acceptable,37.50000000000001,unique_max_firing_rule,A,2
2026-07-16 08:10:00+03:00,15,OK,37.499999999999986,Acceptable,A,A,Acceptable,37.49999999999999,unique_max_firing_rule,A,2
2026-07-16 08:15:00+03:00,15,OK,37.5,Acceptable,A,A,Acceptable,37.5,unique_max_firing_rule,A,2
2026-07-16 08:20:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,2
2026-07-16 08:25:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,2
2026-07-16 08:30:00+03:00,15,OK,62.5,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 08:35:00+03:00,15,OK,62.50000000000001,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 08:40:00+03:00,15,OK,62.49999999999999,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 08:45:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,2
2026-07-16 08:50:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,2
2026-07-16 08:55:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,4
2026-07-16 09:00:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,4
2026-07-16 09:05:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,2
2026-07-16 09:10:00+03:00,15,OK,61.88960686012247,Degraded,M,M,Degraded,62.05081436633046,unique_max_firing_rule,M,4
2026-07-16 09:15:00+03:00,15,OK,56.54856786025309,Degraded,M,M,Degraded,56.54856786025309,unique_max_firing_rule,M,4
2026-07-16 09:20:00+03:00,15,OK,58.08485387924635,Degraded,M,M,Degraded,58.08485387924635,unique_max_firing_rule,M,2
2026-07-16 09:25:00+03:00,15,OK,59.70947658147033,Degraded,M,M,Degraded,59.70947658147033,unique_max_firing_rule,M,2
2026-07-16 09:30:00+03:00,15,OK,60.877032287612124,Degraded,M,M,Degraded,60.877032287612124,unique_max_firing_rule,M,2
2026-07-16 09:35:00+03:00,15,OK,61.72987458119105,Degraded,A,A,Degraded,61.733965797693344,unique_max_firing_rule,A,4
2026-07-16 09:40:00+03:00,15,OK,62.10282070011443,Degraded,A,A,Degraded,62.11228210379101,unique_max_firing_rule,A,4
2026-07-16 09:45:00+03:00,15,OK,62.35068339035335,Degraded,V,V,Degraded,62.35343313818861,unique_max_firing_rule,V,8
2026-07-16 09:50:00+03:00,15,OK,61.67731095015885,Degraded,V,V,Degraded,61.86285014541499,unique_max_firing_rule,V,8
2026-07-16 09:55:00+03:00,15,OK,60.609999999999694,Degraded,V,V,Degraded,61.18506930258953,unique_max_firing_rule,V,8
2026-07-16 10:00:00+03:00,15,OK,60.297066769491686,Degraded,A,A,Degraded,60.73174939125884,unique_max_firing_rule,A,8
2026-07-16 10:05:00+03:00,15,OK,60.62131634979442,Degraded,A,A,Degraded,61.08233301788153,unique_max_firing_rule,A,4
2026-07-16 10:10:00+03:00,15,OK,62.014240176578,Degraded,A,A,Degraded,62.129496738272785,unique_max_firing_rule,A,4
2026-07-16 10:15:00+03:00,15,OK,62.49999999999997,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 10:20:00+03:00,15,OK,62.50000000000001,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 10:25:00+03:00,15,OK,62.50000000000001,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 10:30:00+03:00,15,OK,62.50000000000001,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 10:35:00+03:00,15,OK,62.5,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 10:40:00+03:00,15,OK,62.49999999999999,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 10:45:00+03:00,15,OK,62.500000000000014,Degraded,A,A,Degraded,62.5,unique_max_firing_rule,A,2
2026-07-16 10:50:00+03:00,15,OK,62.49999999999998,Degraded,M,M,Degraded,62.49999999999998,unique_max_firing_rule,M,2
2026-07-16 10:55:00+03:00,15,OK,62.49999999999999,Degraded,M,M,Degraded,62.49999999999999,unique_max_firing_rule,M,2
2026-07-16 11:00:00+03:00,15,OK,62.49999999999999,Degraded,M,M,Degraded,62.49999999999999,unique_max_firing_rule,M,2
2026-07-16 11:05:00+03:00,15,OK,62.50000000000001,Degraded,M,M,Degraded,62.50000000000001,unique_max_firing_rule,M,2
2026-07-16 11:10:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,2
2026-07-16 11:15:00+03:00,15,OK,62.49999999999999,Degraded,M,M,Degraded,62.49999999999999,unique_max_firing_rule,M,2
2026-07-16 11:20:00+03:00,15,OK,62.50000000000001,Degraded,M,M,Degraded,62.50000000000001,unique_max_firing_rule,M,2
2026-07-16 11:25:00+03:00,15,OK,62.50000000000001,Degraded,M,M,Degraded,62.50000000000001,unique_max_firing_rule,M,2
2026-07-16 11:30:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,M,2
2026-07-16 11:35:00+03:00,15,OK,62.50000000000001,Degraded,M,M,Degraded,62.50000000000001,unique_max_firing_rule,M,1
2026-07-16 11:40:00+03:00,15,OK,62.500000000000014,Degraded,M,M,Degraded,62.500000000000014,unique_max_firing_rule,M,1
2026-07-16 11:45:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 11:50:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 11:55:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:00:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:05:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:10:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:15:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:20:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:25:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:30:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:35:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:40:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:45:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:50:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 12:55:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:00:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:05:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:10:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:15:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:20:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:25:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:30:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A,A;V,Favorable,12.444029850746269,co_dominant_tie,A;V,1
2026-07-16 13:35:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:40:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:45:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:50:00+03:00,15,OK,62.5,Degraded,M,M,Degraded,62.5,unique_max_firing_rule,A;M;V,1
2026-07-16 13:55:00+03:00,15,OK,63.109528598449394,Degraded,M,M,Degraded,63.109528598449394,unique_max_firing_rule,M,2
2026-07-16 14:00:00+03:00,15,OK,65.79830045659376,Degraded,M,M,Degraded,65.79830045659376,unique_max_firing_rule,M,2
2026-07-16 14:05:00+03:00,15,OK,69.32838327427157,Degraded,M,M,Degraded,69.32838327427157,unique_max_firing_rule,M,2
2026-07-16 14:10:00+03:00,15,OK,72.9336341352523,Degraded,M,M,Degraded,72.9336341352523,unique_max_firing_rule,M,4
2026-07-16 14:15:00+03:00,15,OK,76.52415637860044,Critical,M,M,Critical,76.52415637860044,unique_max_firing_rule,M,4
2026-07-16 14:20:00+03:00,15,OK,79.72029521936383,Critical,M,M,Critical,79.72029521936383,unique_max_firing_rule,M,4
2026-07-16 14:25:00+03:00,15,OK,82.89429561216228,Critical,M,M,Critical,82.89429561216228,unique_max_firing_rule,M,2
2026-07-16 14:30:00+03:00,15,OK,85.87170740104398,Critical,M,M,Critical,85.87170740104398,unique_max_firing_rule,M,2
2026-07-16 14:35:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 14:40:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 14:45:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 14:50:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 14:55:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:00:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:05:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:10:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:15:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:20:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:25:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:30:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:35:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:40:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
2026-07-16 15:45:00+03:00,15,OK,87.55597014925372,Critical,M,M,Critical,87.55597014925372,unique_max_firing_rule,A;M;V,1
