boundary_id,channel,context,method,max_adjacent_jump,mean_adjacent_jump,median_adjacent_jump,p95_adjacent_jump,total_variation,local_lipschitz_ratio,n_class_transitions,class_transition_positions,index_range,monotonicity_violations,masked_by_favorable,area_between_curves_vs_crisp_max
pm10_breakpoint0,pm10,acceptable,WEIGHTED_MEAN,0.8565044687189598,0.12635268076733902,0.0,0.8418002991405913,2.52705361534678,0.3426017874875839,0,,2.52705361534678,0,False,
pm10_breakpoint0,pm10,degraded,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
pm10_breakpoint0,pm10,degraded,FUZZY_COMPONENT_MAX,1.4210854715202004e-14,7.105427357601002e-15,7.105427357601002e-15,1.4210854715202004e-14,1.4210854715202004e-13,5.684341886080802e-15,0,,1.4210854715202004e-14,0,False,
pm10_breakpoint0,pm10,degraded,PROPOSED_HFIS,2.842170943040401e-14,1.0658141036401503e-14,7.105427357601002e-15,2.842170943040401e-14,2.1316282072803006e-13,1.1368683772161604e-14,0,,2.842170943040401e-14,0,False,8.881784197001252e-14
pm10_breakpoint0,pm10,degraded,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
pm10_breakpoint0,pm10,favorable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,10.0,1,45.0,25.0,0,False,
pm10_breakpoint0,pm10,favorable,FUZZY_COMPONENT_MAX,2.6152459429045223,1.6318565497647033,2.4626806247630615,2.5782210182450296,32.637130995294065,1.0460983771618089,1,45.0,32.637130995294065,0,False,
pm10_breakpoint0,pm10,favorable,PROPOSED_HFIS,2.6152459429045223,1.6318565497647033,2.4626806247630615,2.5782210182450296,32.637130995294065,1.0460983771618089,1,45.0,32.637130995294065,0,False,0.0
pm10_breakpoint0,pm10,favorable,WEIGHTED_MEAN,0.8717486476348402,0.543952183254901,0.8208935415876866,0.8594070060816764,10.87904366509802,0.34869945905393607,0,,10.87904366509802,0,True,
pm10_breakpoint1,pm10,acceptable,CRISP_CLASS_MAX,25.0,2.5,0.0,25.0,50.0,10.0,2,75.0;100.0,50.0,0,False,
pm10_breakpoint1,pm10,acceptable,FUZZY_COMPONENT_MAX,2.5695134061569007,1.8655864197530867,2.462680624763067,2.569513406156894,37.311728395061735,1.0278053624627603,1,75.0,37.311728395061735,0,False,
pm10_breakpoint1,pm10,acceptable,PROPOSED_HFIS,2.5695134061569007,1.8655864197530874,2.462680624763067,2.569513406156894,37.31172839506175,1.0278053624627603,1,75.0,37.31172839506174,0,False,1.7763568394002505e-14
pm10_breakpoint1,pm10,acceptable,WEIGHTED_MEAN,0.8565044687189669,0.6218621399176953,0.8208935415876866,0.8565044687189601,12.437242798353907,0.34260178748758674,0,,12.437242798353907,0,False,
pm10_breakpoint1,pm10,degraded,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,10.0,1,100.0,25.0,0,False,
pm10_breakpoint1,pm10,degraded,FUZZY_COMPONENT_MAX,2.4717629971378443,0.6155864197530938,1.4210854715202004e-14,2.464051297267236,12.311728395061877,0.9887051988551377,0,,12.311728395061735,0,False,
pm10_breakpoint1,pm10,degraded,PROPOSED_HFIS,2.4717629971378443,0.6155864197530974,2.1316282072803006e-14,2.464051297267236,12.311728395061948,0.9887051988551377,0,,12.311728395061749,0,False,8.881784197001252e-14
pm10_breakpoint1,pm10,degraded,WEIGHTED_MEAN,0.8239209990459528,0.2051954732510289,0.0,0.82135043242241,4.103909465020578,0.32956839961838114,0,,4.103909465020578,0,False,
pm10_breakpoint1,pm10,favorable,CRISP_CLASS_MAX,25.0,2.5,0.0,25.0,50.0,10.0,2,75.0;100.0,50.0,0,False,
pm10_breakpoint1,pm10,favorable,FUZZY_COMPONENT_MAX,2.5695134061569007,2.2344988980893086,2.463645418326685,2.569513406156894,44.68997796178617,1.0278053624627603,1,75.0,44.68997796178617,0,False,
pm10_breakpoint1,pm10,favorable,PROPOSED_HFIS,2.5695134061569007,2.2344988980893086,2.463645418326685,2.569513406156894,44.68997796178617,1.0278053624627603,1,75.0,44.68997796178617,0,False,0.0
pm10_breakpoint1,pm10,favorable,WEIGHTED_MEAN,0.8565044687189669,0.7448329660297697,0.8212151394422289,0.8565044687189669,14.896659320595393,0.34260178748758674,1,77.5,14.896659320595393,0,True,
pm10_breakpoint2,pm10,acceptable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,10.0,1,100.0,25.0,0,False,
