computed_ts,window_minutes,completeness_status,index_value,index_class,dominant_component,n_rules_fired
2026-06-30 21:15:00+03:00,15,OK,87.425979442602,Critical,A,2
2026-06-30 21:20:00+03:00,15,OK,87.430034485366,Critical,A,2
2026-06-30 21:25:00+03:00,15,OK,87.42145445734961,Critical,A,2
2026-06-30 21:30:00+03:00,15,FAILED,,,,
2026-06-30 21:35:00+03:00,15,FAILED,,,,
2026-06-30 21:40:00+03:00,15,FAILED,,,,
2026-06-30 21:45:00+03:00,15,FAILED,,,,
2026-06-30 21:50:00+03:00,15,FAILED,,,,
2026-06-30 21:55:00+03:00,15,FAILED,,,,
2026-06-30 22:00:00+03:00,15,FAILED,,,,
2026-06-30 22:05:00+03:00,15,FAILED,,,,
2026-06-30 22:10:00+03:00,15,FAILED,,,,
2026-06-30 22:15:00+03:00,15,FAILED,,,,
2026-06-30 22:20:00+03:00,15,FAILED,,,,
2026-06-30 22:25:00+03:00,15,FAILED,,,,
2026-06-30 22:30:00+03:00,15,FAILED,,,,
2026-06-30 22:35:00+03:00,15,FAILED,,,,
2026-06-30 22:40:00+03:00,15,FAILED,,,,
2026-06-30 22:45:00+03:00,15,FAILED,,,,
2026-06-30 22:50:00+03:00,15,FAILED,,,,
2026-06-30 22:55:00+03:00,15,FAILED,,,,
2026-06-30 23:00:00+03:00,15,FAILED,,,,
2026-06-30 23:05:00+03:00,15,FAILED,,,,
2026-06-30 23:10:00+03:00,15,FAILED,,,,
2026-06-30 23:15:00+03:00,15,FAILED,,,,
2026-06-30 23:20:00+03:00,15,FAILED,,,,
2026-06-30 23:25:00+03:00,15,FAILED,,,,
2026-06-30 23:30:00+03:00,15,FAILED,,,,
2026-06-30 23:35:00+03:00,15,FAILED,,,,
2026-06-30 23:40:00+03:00,15,FAILED,,,,
2026-06-30 23:45:00+03:00,15,FAILED,,,,
2026-06-30 23:50:00+03:00,15,FAILED,,,,
2026-06-30 23:55:00+03:00,15,FAILED,,,,
2026-07-01 00:00:00+03:00,15,FAILED,,,,
2026-07-01 00:05:00+03:00,15,FAILED,,,,
2026-07-01 00:10:00+03:00,15,FAILED,,,,
2026-07-01 00:15:00+03:00,15,FAILED,,,,
2026-07-01 00:20:00+03:00,15,FAILED,,,,
2026-07-01 00:25:00+03:00,15,FAILED,,,,
2026-07-01 00:30:00+03:00,15,FAILED,,,,
2026-07-01 00:35:00+03:00,15,FAILED,,,,
2026-07-01 00:40:00+03:00,15,FAILED,,,,
2026-07-01 00:45:00+03:00,15,FAILED,,,,
2026-07-01 00:50:00+03:00,15,FAILED,,,,
2026-07-01 00:55:00+03:00,15,FAILED,,,,
2026-07-01 01:00:00+03:00,15,FAILED,,,,
2026-07-01 01:05:00+03:00,15,FAILED,,,,
2026-07-01 01:10:00+03:00,15,FAILED,,,,
2026-07-01 01:15:00+03:00,15,FAILED,,,,
2026-07-01 01:20:00+03:00,15,FAILED,,,,
2026-07-01 01:25:00+03:00,15,FAILED,,,,
2026-07-01 01:30:00+03:00,15,FAILED,,,,
2026-07-01 01:35:00+03:00,15,FAILED,,,,
2026-07-01 01:40:00+03:00,15,FAILED,,,,
2026-07-01 01:45:00+03:00,15,FAILED,,,,
2026-07-01 01:50:00+03:00,15,FAILED,,,,
2026-07-01 01:55:00+03:00,15,FAILED,,,,
2026-07-01 02:00:00+03:00,15,FAILED,,,,
2026-07-01 02:05:00+03:00,15,FAILED,,,,
2026-07-01 02:10:00+03:00,15,FAILED,,,,
2026-07-01 02:15:00+03:00,15,FAILED,,,,
2026-07-01 02:20:00+03:00,15,FAILED,,,,
2026-07-01 02:25:00+03:00,15,FAILED,,,,
2026-07-01 02:30:00+03:00,15,FAILED,,,,
2026-07-01 02:35:00+03:00,15,FAILED,,,,
2026-07-01 02:40:00+03:00,15,FAILED,,,,
2026-07-01 02:45:00+03:00,15,FAILED,,,,
2026-07-01 02:50:00+03:00,15,FAILED,,,,
2026-07-01 02:55:00+03:00,15,FAILED,,,,
2026-07-01 03:00:00+03:00,15,FAILED,,,,
2026-07-01 03:05:00+03:00,15,FAILED,,,,
2026-07-01 03:10:00+03:00,15,FAILED,,,,
2026-07-01 03:15:00+03:00,15,FAILED,,,,
2026-07-01 03:20:00+03:00,15,FAILED,,,,
2026-07-01 03:25:00+03:00,15,FAILED,,,,
2026-07-01 03:30:00+03:00,15,FAILED,,,,
2026-07-01 03:35:00+03:00,15,FAILED,,,,
2026-07-01 03:40:00+03:00,15,FAILED,,,,
2026-07-01 03:45:00+03:00,15,FAILED,,,,
2026-07-01 03:50:00+03:00,15,FAILED,,,,
2026-07-01 03:55:00+03:00,15,FAILED,,,,
2026-07-01 04:00:00+03:00,15,FAILED,,,,
2026-07-01 04:05:00+03:00,15,FAILED,,,,
2026-07-01 04:10:00+03:00,15,FAILED,,,,
2026-07-01 04:15:00+03:00,15,FAILED,,,,
2026-07-01 04:20:00+03:00,15,FAILED,,,,
2026-07-01 04:25:00+03:00,15,FAILED,,,,
2026-07-01 04:30:00+03:00,15,FAILED,,,,
2026-07-01 04:35:00+03:00,15,FAILED,,,,
2026-07-01 04:40:00+03:00,15,FAILED,,,,
2026-07-01 04:45:00+03:00,15,FAILED,,,,
2026-07-01 04:50:00+03:00,15,FAILED,,,,
2026-07-01 04:55:00+03:00,15,FAILED,,,,
2026-07-01 05:00:00+03:00,15,FAILED,,,,
2026-07-01 05:05:00+03:00,15,FAILED,,,,
2026-07-01 05:10:00+03:00,15,FAILED,,,,
2026-07-01 05:15:00+03:00,15,FAILED,,,,
2026-07-01 05:20:00+03:00,15,FAILED,,,,
2026-07-01 05:25:00+03:00,15,FAILED,,,,
2026-07-01 05:30:00+03:00,15,FAILED,,,,
2026-07-01 05:35:00+03:00,15,FAILED,,,,
2026-07-01 05:40:00+03:00,15,FAILED,,,,
2026-07-01 05:45:00+03:00,15,FAILED,,,,
2026-07-01 05:50:00+03:00,15,FAILED,,,,
2026-07-01 05:55:00+03:00,15,FAILED,,,,
2026-07-01 06:00:00+03:00,15,FAILED,,,,
2026-07-01 06:05:00+03:00,15,FAILED,,,,
2026-07-01 06:10:00+03:00,15,FAILED,,,,
2026-07-01 06:15:00+03:00,15,FAILED,,,,
2026-07-01 06:20:00+03:00,15,FAILED,,,,
2026-07-01 06:25:00+03:00,15,FAILED,,,,
2026-07-01 06:30:00+03:00,15,FAILED,,,,
2026-07-01 06:35:00+03:00,15,FAILED,,,,
2026-07-01 06:40:00+03:00,15,FAILED,,,,
2026-07-01 06:45:00+03:00,15,FAILED,,,,
2026-07-01 06:50:00+03:00,15,FAILED,,,,
2026-07-01 06:55:00+03:00,15,FAILED,,,,
2026-07-01 07:00:00+03:00,15,FAILED,,,,
2026-07-01 07:05:00+03:00,15,FAILED,,,,
2026-07-01 07:10:00+03:00,15,FAILED,,,,
2026-07-01 07:15:00+03:00,15,FAILED,,,,
2026-07-01 07:20:00+03:00,15,FAILED,,,,
2026-07-01 07:25:00+03:00,15,FAILED,,,,
2026-07-01 07:30:00+03:00,15,FAILED,,,,
2026-07-01 07:35:00+03:00,15,FAILED,,,,
2026-07-01 07:40:00+03:00,15,FAILED,,,,
2026-07-01 07:45:00+03:00,15,FAILED,,,,
2026-07-01 07:50:00+03:00,15,FAILED,,,,
2026-07-01 07:55:00+03:00,15,FAILED,,,,
2026-07-01 08:00:00+03:00,15,FAILED,,,,
2026-07-01 08:05:00+03:00,15,FAILED,,,,
2026-07-01 08:10:00+03:00,15,FAILED,,,,
2026-07-01 08:15:00+03:00,15,FAILED,,,,
2026-07-01 08:20:00+03:00,15,FAILED,,,,
2026-07-01 08:25:00+03:00,15,FAILED,,,,
2026-07-01 08:30:00+03:00,15,FAILED,,,,
2026-07-01 08:35:00+03:00,15,FAILED,,,,
2026-07-01 08:40:00+03:00,15,FAILED,,,,
2026-07-01 08:45:00+03:00,15,FAILED,,,,
2026-07-01 08:50:00+03:00,15,FAILED,,,,
2026-07-01 08:55:00+03:00,15,FAILED,,,,
2026-07-01 09:00:00+03:00,15,FAILED,,,,
2026-07-01 09:05:00+03:00,15,FAILED,,,,
2026-07-01 09:10:00+03:00,15,FAILED,,,,
2026-07-01 09:15:00+03:00,15,FAILED,,,,
2026-07-01 09:20:00+03:00,15,FAILED,,,,
2026-07-01 09:25:00+03:00,15,FAILED,,,,
2026-07-01 09:30:00+03:00,15,FAILED,,,,
2026-07-01 09:35:00+03:00,15,FAILED,,,,
2026-07-01 09:40:00+03:00,15,FAILED,,,,
2026-07-01 09:45:00+03:00,15,FAILED,,,,
2026-07-01 09:50:00+03:00,15,FAILED,,,,
2026-07-01 09:55:00+03:00,15,FAILED,,,,
2026-07-01 10:00:00+03:00,15,FAILED,,,,
2026-07-01 10:05:00+03:00,15,FAILED,,,,
2026-07-01 10:10:00+03:00,15,FAILED,,,,
2026-07-01 10:15:00+03:00,15,FAILED,,,,
2026-07-01 10:20:00+03:00,15,FAILED,,,,
2026-07-01 10:25:00+03:00,15,FAILED,,,,
2026-07-01 10:30:00+03:00,15,FAILED,,,,
2026-07-01 10:35:00+03:00,15,FAILED,,,,
2026-07-01 10:40:00+03:00,15,FAILED,,,,
2026-07-01 10:45:00+03:00,15,OK,87.53010905564818,Critical,M,1
2026-07-01 10:50:00+03:00,15,OK,87.49060741598811,Critical,A,2
2026-07-01 10:55:00+03:00,15,OK,87.4200454429632,Critical,A,2
2026-07-01 11:00:00+03:00,15,FAILED,,,,
2026-07-01 11:05:00+03:00,15,FAILED,,,,
2026-07-01 11:10:00+03:00,15,PARTIAL,87.37506033797708,Critical,A,2
2026-07-01 11:15:00+03:00,15,OK,87.36578340067064,Critical,A,2
2026-07-01 11:20:00+03:00,15,OK,87.36512186951404,Critical,A,2
2026-07-01 11:25:00+03:00,15,PARTIAL,87.55597014925372,Critical,M;V,1
2026-07-01 11:30:00+03:00,15,FAILED,,,,
2026-07-01 11:35:00+03:00,15,PARTIAL,87.55597014925372,Critical,M;V,1
2026-07-01 11:40:00+03:00,15,FAILED,,,,
2026-07-01 11:45:00+03:00,15,OK,87.46150029415143,Critical,A,2
2026-07-01 11:50:00+03:00,15,FAILED,,,,
2026-07-01 11:55:00+03:00,15,OK,87.38625371885188,Critical,A,2
2026-07-01 12:00:00+03:00,15,FAILED,,,,
2026-07-01 12:05:00+03:00,15,FAILED,,,,
2026-07-01 12:10:00+03:00,15,PARTIAL,87.403663864665,Critical,A,2
2026-07-01 12:15:00+03:00,15,PARTIAL,29.35864392623425,Acceptable,A,2
2026-07-01 12:20:00+03:00,15,PARTIAL,28.566656979390476,Acceptable,A,2
2026-07-01 12:25:00+03:00,15,FAILED,,,,
2026-07-01 12:30:00+03:00,15,FAILED,,,,
2026-07-01 12:35:00+03:00,15,FAILED,,,,
2026-07-01 12:40:00+03:00,15,FAILED,,,,
2026-07-01 12:45:00+03:00,15,FAILED,,,,
2026-07-01 12:50:00+03:00,15,FAILED,,,,
2026-07-01 12:55:00+03:00,15,FAILED,,,,
2026-07-01 13:00:00+03:00,15,FAILED,,,,
2026-07-01 13:05:00+03:00,15,FAILED,,,,
2026-07-01 13:10:00+03:00,15,FAILED,,,,
2026-07-01 13:15:00+03:00,15,FAILED,,,,
2026-07-01 13:20:00+03:00,15,FAILED,,,,
2026-07-01 13:25:00+03:00,15,FAILED,,,,
2026-07-01 13:30:00+03:00,15,FAILED,,,,
2026-07-01 13:35:00+03:00,15,FAILED,,,,
2026-07-01 13:40:00+03:00,15,FAILED,,,,
2026-07-01 13:45:00+03:00,15,FAILED,,,,
2026-07-01 13:50:00+03:00,15,FAILED,,,,
2026-07-01 13:55:00+03:00,15,FAILED,,,,
2026-07-01 14:00:00+03:00,15,FAILED,,,,
2026-07-01 14:05:00+03:00,15,FAILED,,,,
2026-07-01 14:10:00+03:00,15,FAILED,,,,
2026-07-01 14:15:00+03:00,15,FAILED,,,,
2026-07-01 14:20:00+03:00,15,FAILED,,,,
2026-07-01 14:25:00+03:00,15,FAILED,,,,
2026-07-01 14:30:00+03:00,15,FAILED,,,,
2026-07-01 14:35:00+03:00,15,FAILED,,,,
2026-07-01 14:40:00+03:00,15,FAILED,,,,
2026-07-01 14:45:00+03:00,15,FAILED,,,,
2026-07-01 14:50:00+03:00,15,FAILED,,,,
2026-07-01 14:55:00+03:00,15,FAILED,,,,
2026-07-01 15:00:00+03:00,15,FAILED,,,,
2026-07-01 15:05:00+03:00,15,FAILED,,,,
2026-07-01 15:10:00+03:00,15,FAILED,,,,
2026-07-01 15:15:00+03:00,15,FAILED,,,,
2026-07-01 15:20:00+03:00,15,FAILED,,,,
2026-07-01 15:25:00+03:00,15,FAILED,,,,
2026-07-01 15:30:00+03:00,15,FAILED,,,,
2026-07-01 15:35:00+03:00,15,FAILED,,,,
2026-07-01 15:40:00+03:00,15,FAILED,,,,
2026-07-01 15:45:00+03:00,15,FAILED,,,,
2026-07-01 15:50:00+03:00,15,FAILED,,,,
2026-07-01 15:55:00+03:00,15,FAILED,,,,
2026-07-01 16:00:00+03:00,15,FAILED,,,,
2026-07-01 16:05:00+03:00,15,FAILED,,,,
2026-07-01 16:10:00+03:00,15,FAILED,,,,
2026-07-01 16:15:00+03:00,15,FAILED,,,,
2026-07-01 16:20:00+03:00,15,FAILED,,,,
2026-07-01 16:25:00+03:00,15,FAILED,,,,
2026-07-01 16:30:00+03:00,15,FAILED,,,,
2026-07-01 16:35:00+03:00,15,FAILED,,,,
2026-07-01 16:40:00+03:00,15,FAILED,,,,
2026-07-01 16:45:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 16:50:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 16:55:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 17:00:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 17:05:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 17:10:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 17:15:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 17:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 17:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 17:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 17:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 17:40:00+03:00,15,OK,87.545769650208,Critical,A,2
2026-07-01 17:45:00+03:00,15,PARTIAL,35.14367592626743,Acceptable,A,2
2026-07-01 17:50:00+03:00,15,PARTIAL,33.368838976136736,Acceptable,A,2
2026-07-01 17:55:00+03:00,15,PARTIAL,32.077397013193206,Acceptable,A,2
2026-07-01 18:00:00+03:00,15,PARTIAL,31.535181275717566,Acceptable,A,2
2026-07-01 18:05:00+03:00,15,PARTIAL,30.227150001317874,Acceptable,A,2
2026-07-01 18:10:00+03:00,15,OK,87.386737095159,Critical,A,2
2026-07-01 18:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 18:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 18:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 18:30:00+03:00,15,PARTIAL,87.5479423558097,Critical,A,2
2026-07-01 18:35:00+03:00,15,PARTIAL,87.55597014925372,Critical,A;M,1
2026-07-01 18:40:00+03:00,15,PARTIAL,87.55597014925372,Critical,A;M,1
2026-07-01 18:45:00+03:00,15,FAILED,,,,
2026-07-01 18:50:00+03:00,15,PARTIAL,37.5,Acceptable,A;V,1
2026-07-01 18:55:00+03:00,15,FAILED,,,,
2026-07-01 19:00:00+03:00,15,FAILED,,,,
2026-07-01 19:05:00+03:00,15,FAILED,,,,
2026-07-01 19:10:00+03:00,15,OK,87.44653153246699,Critical,A,2
2026-07-01 19:15:00+03:00,15,FAILED,,,,
2026-07-01 19:20:00+03:00,15,FAILED,,,,
2026-07-01 19:25:00+03:00,15,OK,87.41103997274654,Critical,A,2
2026-07-01 19:30:00+03:00,15,OK,87.36730996592023,Critical,A,2
2026-07-01 19:35:00+03:00,15,OK,87.38028809797355,Critical,A,2
2026-07-01 19:40:00+03:00,15,PARTIAL,19.983718916237116,Favorable,A,2
2026-07-01 19:45:00+03:00,15,OK,87.40754757982849,Critical,A,2
2026-07-01 19:50:00+03:00,15,OK,87.39464710859329,Critical,A,2
2026-07-01 19:55:00+03:00,15,OK,87.35048974549943,Critical,A,2
2026-07-01 20:00:00+03:00,15,OK,87.3270014607453,Critical,A,2
2026-07-01 20:05:00+03:00,15,OK,87.34359719412613,Critical,A,2
2026-07-01 20:10:00+03:00,15,OK,87.37298952255448,Critical,A,2
2026-07-01 20:15:00+03:00,15,OK,87.37762390629317,Critical,A,2
2026-07-01 20:20:00+03:00,15,OK,87.40269819077939,Critical,A,2
2026-07-01 20:25:00+03:00,15,OK,87.40291661869267,Critical,A,2
2026-07-01 20:30:00+03:00,15,OK,87.40732411023261,Critical,A,2
2026-07-01 20:35:00+03:00,15,OK,87.3852032493893,Critical,A,2
2026-07-01 20:40:00+03:00,15,OK,87.35902592511927,Critical,A,2
2026-07-01 20:45:00+03:00,15,OK,87.36520382694833,Critical,A,2
2026-07-01 20:50:00+03:00,15,OK,87.45541972648755,Critical,A,2
2026-07-01 20:55:00+03:00,15,OK,87.49905184283512,Critical,A,2
2026-07-01 21:00:00+03:00,15,OK,87.49261497284077,Critical,A,2
2026-07-01 21:05:00+03:00,15,OK,87.4695749300279,Critical,A,2
2026-07-01 21:10:00+03:00,15,OK,87.44500182819685,Critical,A,2
2026-07-01 21:15:00+03:00,15,OK,87.41107084125932,Critical,A,2
2026-07-01 21:20:00+03:00,15,OK,87.38462851833765,Critical,A,2
2026-07-01 21:25:00+03:00,15,OK,87.39372527644852,Critical,A,2
2026-07-01 21:30:00+03:00,15,OK,87.409969251875,Critical,A,2
2026-07-01 21:35:00+03:00,15,OK,87.45978921313237,Critical,A,2
2026-07-01 21:40:00+03:00,15,OK,87.53459434474956,Critical,A,2
2026-07-01 21:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 21:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 21:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:40:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 22:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:10:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-01 23:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:25:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-01 23:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:40:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-01 23:45:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-01 23:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-01 23:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:40:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 00:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:40:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 01:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:40:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 02:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 03:40:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-02 03:45:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-02 03:50:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-02 03:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:40:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 04:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:40:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 05:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:00:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:05:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:10:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:20:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:25:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:30:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:35:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:40:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-02 06:45:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:50:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 06:55:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
2026-07-02 07:00:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-02 07:05:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-02 07:10:00+03:00,15,PARTIAL,12.444029850746269,Favorable,A;V,1
2026-07-02 07:15:00+03:00,15,OK,87.55597014925372,Critical,A;M;V,1
